trial_id,timestamp,robot_x,robot_y,robot_theta,robot_v,robot_omega,energy_cumulative,clearance,obstacle_density,method,environment
sim_PIEC_001,0.879,2.10471976242812e-11,-5.673636866202949e-06,8.106031098131011e-10,0.00025597443277439056,-0.0008626939087935822,2.5012951187165297e-06,2.4605791568756104,0.0,PIEC,corridor
sim_PIEC_001,0.929,3.542762804589818e-11,-1.1080004039981458e-05,1.38873818536948e-09,-8.007969675081898e-05,0.0002448878629855472,2.5525810226835165e-06,2.460617780685425,0.0,PIEC,corridor
sim_PIEC_001,0.979,4.3602988800312484e-11,-1.5116436434994644e-05,1.7872214808482555e-09,0.0005544598253987332,0.0008889297811552798,2.7774267884350023e-06,2.460617780685425,0.0,PIEC,corridor
sim_PIEC_001,1.029,5.426094093289653e-11,-2.1548729851823866e-05,2.399770835497809e-09,2.9814526701717972e-05,0.0008667078924710444,2.8266282695104023e-06,2.460315465927124,0.0,PIEC,corridor
sim_PIEC_001,1.079,6.052650501236697e-11,-2.59936793697278e-05,2.815881006142992e-09,0.0011286167004885656,0.0001467016122114953,2.8738067205160427e-06,2.460315465927124,0.0,PIEC,corridor
sim_PIEC_001,1.129,6.910305878789148e-11,-3.291158214504828e-05,3.4594556679717047e-09,0.0007780869269061352,-0.0009916701309489676,2.9959701471866535e-06,2.4601991176605225,0.0,PIEC,corridor
sim_PIEC_001,1.179,7.422472584589725e-11,-3.750409767833618e-05,3.886087903808746e-09,0.0013615993387948104,0.0001299549476136663,3.201216780705903e-06,2.4601991176605225,0.0,PIEC,corridor
sim_PIEC_001,1.229,8.134363441024462e-11,-4.444012711079036e-05,4.531204905647739e-09,-0.00019058482965369702,-0.0010212189174917065,3.274048734238981e-06,2.4601573944091797,0.0,PIEC,corridor
sim_PIEC_001,1.279,8.579527946016953e-11,-4.908306218703303e-05,4.96397664002976e-09,0.0005620235191607629,-0.0020471536694507647,3.4109202288943757e-06,2.4601573944091797,0.0,PIEC,corridor
sim_PIEC_001,1.329,8.704106758098752e-11,-5.605332335745501e-05,5.567559551492306e-09,0.0023673780595673518,0.00031486757870963943,3.575546853229695e-06,2.460069417953491,0.0,PIEC,corridor
